,StoreNumber,StoreName,County,CountyNumber,City,ZipCode,StoreLocation,Address,StoreType
808,4236,fareway stores #551 / eagle grove,wright,99,eagle grove,50533,POINT (-93.903801 42.665165),205 nw  1st st,Supermarket
809,3682,jumbo's,kossuth,55,wesley,50483,POINT (-93.990256 43.088341),110 e main st,Other
810,5263,bernie's booze llc,sioux,84,rock valley,51247,POINT (-96.308805 43.199647),"950, west view dr",Liquor/Tobacco
811,5021,kum & go #608 / okoboji,dickinson,30,okoboji,51355,POINT (-95.129128 43.382148),1001 sanborn ave,Convenience
812,3859,wal-mart 0750 / independence,buchanan,10,independence,50644,POINT (-91.892924 42.450709),302 enterprise dr sw,Convenience
813,2571,hy-vee food store #2 / waterloo,black hawk,7,waterloo,50703,POINT (-92.337583 42.530476),2181 logan ave,Other Grocery
814,5833,casey's general store #1546 / fremont,mahaska,62,fremont,52561,POINT (-92.435338 41.212606),203 e main st,Convenience
815,4200,fareway stores #019 / sioux city,woodbury,97,sioux city,51108,POINT (-96.373252 42.538578),4016 indian hills dr,Supermarket
816,6033,casey's general store #2477 / le mars,plymouth,75,le mars,51031,POINT (-96.173748 42.791494),101 5th ave sw,Convenience
817,5876,'da booze barn / west bend,palo alto,74,west bend,50597,POINT (-73.982421 40.305231000000006),108 s broadway,Liquor/Tobacco
818,6008,target store t-3374 / iowa city,johnson,52,iowa city,52240,POINT (-91.533956 41.660078),113 e washington st,Supermarket
819,5715,raysmarket,black hawk,7,evansdale,50707,POINT (-92.291731 42.478437),3452 lafayette road,Other Grocery
820,5763,casey's general store #1374 / colfax,jasper,50,colfax,50054,POINT (-93.251941 41.673594),501 w state st,Convenience
821,5534,casey's general store #3674 / sioux city,woodbury,97,sioux city,51106,POINT (-96.345482 42.440402),4727 southern hills dr,Convenience
822,5376,casey's general store # 2687/ hawarden,sioux,84,hawarden,51023,POINT (-96.48809400000002 42.997039),1001 ave e,Convenience
823,4780,casey's general store #3043 / britt,hancock,41,britt,50423,POINT (-93.802043 43.102653),"576, n main ave",Convenience
824,3917,smokin' joe's #2 tobacco and liquor outlet,scott,82,davenport,52804,POINT (-90.599037 41.538254),1606 w locust st,Liquor/Tobacco
825,4456,kum & go #53 / iowa city,johnson,52,iowa city,52246,POINT (-91.574075 41.649946),955 morman trek blvd,Convenience
826,5386,casey's general store # 2494/ eagle grove,wright,99,eagle grove,50533,POINT (-93.904488 42.662672),200 s commercial ave,Convenience
827,3705,liquor locker,missing,999999,missing,,,missing,Liquor/Tobacco
828,4161,fareway stores #950 / iowa city,johnson,52,iowa city,52246,POINT (-91.575636 41.650842),2530 westwinds dr,Supermarket
829,4522,casey's general store #2523 / monroe,jasper,50,monroe,50170,POINT (-93.099657 41.509806),201 ralph st,Convenience
830,3790,wal-mart 0784 / mt pleasan,henry,44,mt pleasant,52641,POINT (-91.539034 40.978416),1045 n grand ave,Convenience
831,2700,hy-vee dollar fresh - emmetsburg,palo alto,74,emmetsburg,50536,POINT (-94.693454 43.111917),3402 main street,Supermarket
832,5849,super quick stop - council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.889605 41.216413),2800 twin city dr. suite 10,Convenience
833,5666,costco wholesale #1325 / davenport,scott,82,davenport,52807,POINT (-90.533235 41.574836),2790 e 53rd st,Supermarket
834,5415,prime mart 7 / waterloo,black hawk,7,waterloo,50703,POINT (-92.3272 42.494092),1309 lafayette st,Convenience
835,4438,kum & go #214  ames,story,85,ames,50010,POINT (-93.610396 42.023592),111 duff ave,Convenience
836,5770,casey's general store #2427 / waterloo,black hawk,7,waterloo,50703,POINT (-92.337524 42.542919),3035 logan ave,Convenience
837,5511,the depot north liberty,johnson,52,north liberty,,,missing,Other
838,4902,broadway liquor,black hawk,7,waterloo,50703,POINT (-92.345144 42.513772),821 broadway st,Liquor/Tobacco
839,3521,ameristar casino / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.909384 41.242291),2200 river road,Casino
840,5446,pump n pak,sioux,84,rock valley,51247,POINT (-96.294824 43.200164),1004 main st.,Other
841,6187,mill creek liquors / paullina,o'brien,71,paullina,51046,POINT (-95.687686 42.979946),132 north main street,Liquor/Tobacco
842,4147,fareway stores #974 / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.474689 42.539076),214 n magnolia dr,Supermarket
843,3628,wal-mart 1528 / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.680734 42.034748),2645 blairs ferry rd ne,Convenience
844,4674,kum & go #227 / ames,story,85,ames,50010,POINT (-93.585891 42.009586),2108 isaac newton dr,Convenience
845,3949,wal-mart 0751 / pella,marion,63,pella,50219,POINT (-92.933676 41.410379),1650 washington st,Convenience
846,4872,casey's general store #2644 / earlham,madison,61,earlham,50072,POINT (-94.123159 41.500191),975 n chestnut ave,Convenience
847,3622,wal-mart 1415 / spirit lake,dickinson,30,spirit lake,51360,POINT (-95.126535 43.416452),2600 hwy 71,Convenience
848,6054,liberty view wine & spirits / north liberty,johnson,52,north liberty,52317,POINT (-91.62235 41.752253),595 country lane  ste 1,Liquor/Tobacco
849,5246,casey's general store #3476 / forest,hancock,41,forest city,50436,POINT (-93.6372 43.249459),1132 hwy  69 south,Convenience
850,5706,fort madison liquor & tobacco outlet plus,lee,56,fort madison,52627,POINT (-91.329797 40.63021),1735 ave h,Liquor/Tobacco
851,3928,smokin' joe's #12 tobacco and liquor outlet,johnson,52,north liberty,52317,POINT (-91.60759 41.739524),465 hwy 965 unit g,Liquor/Tobacco
852,4568,select mart / sioux city,woodbury,97,sioux city,51108,POINT (-96.358413 42.54202),4103 floyd blvd,Convenience
853,3811,wal-mart 1431 / keokuk,lee,56,keokuk,52632,POINT (-91.407263 40.418589),300 north park dr,Convenience
854,5743,casey's general store #3327 / fairfield,jefferson,51,fairfield,52556,POINT (-91.963638 40.988355),2125 libertyville rd,Convenience
855,5609,casey's general store #2682 / oelwein,fayette,33,oelwein,50662,POINT (-91.911999 42.676653),105 1st ave se,Convenience
856,5655,one stop shop #3 / algona,kossuth,55,algona,50511,POINT (-94.226877 43.06732),220 s phillips st,Convenience
857,3670,wal-mart 2827 / coralville,johnson,52,coralville,52241,POINT (-91.610774 41.695806),2801 commerce dr,Convenience
858,4459,kum & go #544 / eagle grove,wright,99,eagle grove,50533,POINT (-93.9044 42.653973),1120 s commercial,Convenience
859,6175,malcom gas & food / malcom,poweshiek,79,malcom,50157,POINT (-92.552146 41.706416),203 montezuma street,Other Grocery
860,5829,casey's general store #3858 - iowa city,johnson,52,iowa city,52245,POINT (-91.482149 41.657452),370 scott court,Convenience
861,4201,fareway stores #022 / sioux city,woodbury,97,sioux city,51109,POINT (-96.461706 42.49488100000001),4040 war eagle dr,Supermarket
862,6091,hawkeye liquor & tobacco / iowa city,johnson,52,iowa city,52240,POINT (-91.52741 41.643807),601 hollywood blvd ste 1,Liquor/Tobacco
863,4910,prime mart #3 / waterloo,black hawk,7,waterloo,50702,POINT (-92.322988 42.47658),1008 laporte rd,Convenience
864,4978,prime mart / waterloo,black hawk,7,waterloo,50702,POINT (-92.291335 42.435434),3535 marigold dr,Convenience
865,5997,casey's general store #1714 / fairfield,jefferson,51,fairfield,52556,POINT (-91.983308 41.006444),1901 w burlington ave,Convenience
866,6147,bani's / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.455801 42.518019),2128 college st,Other
867,5335,expo liquor,scott,82,bettendorf,52722,POINT (-90.506775 41.525308),1810 state street,Liquor/Tobacco
868,4397,quik trip #514 / ankeny,polk,77,ankeny,50021,POINT (-93.586368 41.731862),802 e 1st st,Convenience
869,3722,wal-mart 1361 / sioux city,woodbury,97,sioux city,51106,POINT (-96.36432 42.43609000000001),3400 singing hills blvd,Convenience
870,5681,quick corner / hawarden,sioux,84,hawarden,51023,POINT (-96.48203600000001 42.9968),901 10th st,Convenience
871,5639,casey's general store #68 / alton,sioux,84,alton,51003,POINT (-96.009316 42.989013),1109 3rd ave,Convenience
872,3484,jeff's foods,cherokee,18,marcus,51035,POINT (-95.808579 42.825681),110 w cedar st,Other Grocery
873,4904,larchwood quick stop,lyon,60,larchwood,51241,POINT (-96.43415 43.45255),832 broadway st,Convenience
874,4296,circle b market,van buren,89,keosauqua,52565,POINT (-91.962466 40.7294),111 main st,Other Grocery
875,4452,select mart    gordon dr,woodbury,97,sioux city,51105,POINT (-96.372014 42.489632),2825 gordon dr,Convenience
876,3565,hartig drug store #10,johnson,52,iowa city,52246,POINT (-91.574025 41.651984),701 mormon trek blvd,Drug
877,3663,wal-mart 1496 / waterloo,black hawk,7,waterloo,50702,POINT (-92.330801 42.460238),1334 flammang dr,Convenience
878,5353,new star / pella,marion,63,pella,50219,POINT (-92.953534 41.38105500000001),977 198th pl.,Convenience
879,5750,casey's general store #2920 / ankeny,polk,77,ankeny,50021,POINT (-93.582014 41.70486400000001),1010 se national dr,Convenience
880,5484,casey's general store #3610 / cedar falls,black hawk,7,cedar falls,,,missing,Convenience
881,4932,b and b west,black hawk,7,cedar falls,50613,POINT (-92.465838 42.509248),3105 hudson rd,Other
882,6116,tobacco outlet plus #561 / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.407111 42.505909),4116 university ave  ste 104-105,Liquor/Tobacco
883,5003,famous liquors,scott,82,davenport,52804,POINT (-90.615542 41.538186),2604 w locust st,Liquor/Tobacco
884,5892,garner foods / ft madison,lee,56,fort madison,52627,POINT (-91.337828 40.627164),2236 ave l,Other Grocery
885,5448,fareway stores #177/ fort madison,lee,56,fort madison,52627,POINT (-91.33056 40.630216),1820 avenue h,Supermarket
886,6039,casey's general store #2879 / waterloo,black hawk,7,waterloo,50701,POINT (-92.388614 42.50103200000001),3260 university ave,Convenience
887,5636,big discount liquor,missing,999999,missing,,,missing,Liquor/Tobacco
888,3624,wal-mart 0748 / newton,jasper,50,newton,50208,POINT (-93.014458 41.697436),300 iowa speedway dr,Convenience
889,4156,fareway stores #412 / oelwein,fayette,33,oelwein,50662,POINT (-91.910502 42.677024),102  2nd ave se,Supermarket
890,4854,casey's general store #3029 / armstrong,emmet,32,armstrong,50514,POINT (-94.483108 43.39274),"307, s 4th ave",Convenience
891,3690,target store t-1792 / waterloo,black hawk,7,waterloo,50702,POINT (-92.325387 42.464521),1501 e san marnan,Supermarket
892,4698,quality quick stop,jefferson,51,fairfield,52556,POINT (-91.965379 41.006639),201 w burlington ave,Convenience
893,4636,kwik shop #561 / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.662822 42.007194),2904 center point rd ne,Convenience
894,5146,fareway stores #153  /  w des moines,polk,77,west des moines,50265,POINT (-93.70689 41.58269000000001),329 grand ave,Supermarket
895,3695,mrs. b's liquor,plymouth,75,remsen,51050,POINT (-95.977022 42.808951),623 s marion st,Liquor/Tobacco
896,4907,prime mart / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.44586000000001 42.516198),2323 main st,Convenience
897,5564,casey's general store #2785 / ankeny,polk,77,ankeny,50023,POINT (-93.621965 41.731846),1602 w 1st st,Convenience
898,4453,sid's gas and groceries,winnebago,95,forest city,50436,POINT (-93.637202 43.24898100000001),"1116, hwy 69 south",Other Grocery
899,4631,thunder ridge ampride,black hawk,7,cedar falls,50613,POINT (-92.475132 42.539967),"2425, whitetail dr",Other
900,3524,sam's club 6568 / ames,story,85,ames,50010,POINT (-93.613648 42.001123),305 airport rd,Supermarket
901,5649,the depot tiffin,johnson,52,tiffin,52340,POINT (-91.665196 41.707121),221 w marengo rd,Other
902,4938,pronto market,buchanan,10,hazleton,50641,POINT (-91.905522 42.615596),201 s main st,Other Grocery
903,5879,hometown foods - conrad,guthrie,39,conrad,50621,POINT (-92.874589 42.225148),119 n main st,Other Grocery
904,2575,hy-vee food store #1 / waterloo,black hawk,7,waterloo,50702,POINT (-92.37662400000002 42.471767),2834 ansborough ave,Other Grocery
905,3626,wal-mart 2714 / spencer,clay,21,spencer,51301,POINT (-95.152474 43.126816),500  11th st,Convenience
906,4234,fareway stores #788 / spencer,clay,21,spencer,51301,POINT (-95.143388 43.145797),104 e eighth st,Supermarket
907,2584,hy-vee food store / fort madison,lee,56,fort madison,52627,POINT (-91.343544 40.626988),2606 avenue l,Other Grocery
908,5875,fairbank food center / fairbank,buchanan,10,fairbank,50629,POINT (-92.047352 42.639631),102 n 4th st,Other Grocery
909,5437,great pastimes,jones,53,monticello,52310,POINT (-91.183413 42.24013200000001),228 n main st.,Other
910,5792,casey's general store #2672 / sanborn,o'brien,71,sanborn,51248,POINT (-95.661995 43.186022),510 w 7th st,Convenience
911,5171,gary's liquor & wine ltd,delaware,28,delaware,52036,POINT (-91.344117 42.473764),"110, e jefferson st",Liquor/Tobacco
912,2600,hy-vee food store / oskaloosa,mahaska,62,oskaloosa,52577,POINT (-92.649764 41.295218),110  s  d  st,Other Grocery
913,5510,kum & go #1443 / williamsburg,iowa,48,williamsburg,52361,POINT (-92.066146 41.690903),2177 m ave,Convenience
914,5069,casey's general store #1705 / lake m,winnebago,95,lake mills,50450,POINT (-93.532484 43.419608),101 n lake st,Convenience
915,3707,target store t-1768 / cedar rapids,linn,57,cedar rapids,52402,POINT (-91.649625 42.035157),1030 blairs ferry rd ne,Supermarket
916,4254,fareway stores #849 / emmetsburg,palo alto,74,emmetsburg,50536,POINT (-94.677307 43.109244),2008  12th st,Supermarket
917,6197,mount pleasant food & liquor / mt pleasant,henry,44,mt pleasant,52641,POINT (-91.557125 40.965832),309 w. washington st.,Other Grocery
918,4247,fareway stores #879 / belmond,wright,99,belmond,50421,POINT (-93.616788 42.850357),512 river ave n,Supermarket
919,6121,liquor tobacco & vape / manchester,delaware,28,manchester,52057,POINT (-91.454452 42.484001),316 e main st,Liquor/Tobacco
920,5480,casey's general store #3385 / orange city,sioux,84,orange city,51041,POINT (-96.049447 42.997508),704 8th st se,Convenience
921,4209,wal-mart 5748 / grimes,polk,77,grimes,50111,POINT (-93.771698 41.688332),2150 east 1st st,Convenience
922,4767,casey's general store #3075 / ankeny,polk,77,ankeny,50023,POINT (-93.600659 41.687793000000006),6981 ne 14th st,Convenience
923,5213,garner one stop,lee,56,montrose,52639,POINT (-91.429681 40.552204),"2506, 280th  st",Convenience
924,4783,casey's general store #1684 / emmetsburg,palo alto,74,emmetsburg,50536,POINT (-94.68211 43.111911),2406 main st,Convenience
925,5225,the station ii / north liberty,johnson,52,north liberty,52317,POINT (-91.608704 41.752665),"620, meade dr",Convenience
926,4608,casey's general store #3050 / council bluffs,pottawattamie,78,council bluffs,51503,POINT (-95.85248 41.23931),"510, 23rd ave",Convenience
927,5871,gm mart / iowa city,johnson,52,iowa city,52240,POINT (-91.493643 41.633009),2601 highway 6 east,Convenience
928,5331,casey's general store # 1536/ george,lyon,60,george,51237,POINT (-95.998 43.343639),301 e michigan ave,Convenience
929,4642,liquor and tobacco outlet / univ ave waterloo,black hawk,7,waterloo,50701,POINT (-92.382928 42.498321),2844 university ave,Liquor/Tobacco
930,5877,casey's general store #1659 / ankeny,polk,77,ankeny,50023,POINT (-93.600376 41.729341),302 s ankeny blvd,Convenience
931,5287,yesway store # 1029/ clarion,wright,99,clarion,50525,POINT (-93.73592500000001 42.731643),300 central ave w,Convenience
932,4508,casey's general store #2877 / spencer,clay,21,spencer,51301,POINT (-95.143866 43.12977),805 grand ave s,Convenience
933,6135,kirkwood liquor and tobacco / iowa city,johnson,52,iowa city,52240,POINT (-91.531628 41.649432),300 kirkwood ave,Liquor/Tobacco
934,2233,forbes liquor locker / remi,dickinson,30,spirit lake,51360,POINT (-95.126786 43.416433),2508 enterprise ave,Liquor/Tobacco
935,5900,new star fletcher / waterloo,black hawk,7,waterloo,50701,POINT (-92.367142 42.489119),315 fletcher ave,Convenience
936,5826,casey's general store #2595 / keokuk,lee,56,keokuk,52632,POINT (-91.382267 40.394752),326 main st,Convenience
937,4624,kwik shop #568 / hiawatha,linn,57,hiawatha,52233,POINT (-91.673066 42.034757),300 e blairs ferry rd,Convenience
938,5779,casey's general store #1609 / eldon,wapello,90,eldon,52554,POINT (-92.227988 40.921441),811 w elm st,Convenience
939,5691,logan ave convenience store / waterloo,black hawk,7,waterloo,50703,POINT (-92.337744 42.510453),735 logan ave,Convenience
940,4590,casey's general store #3045 / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.445512 42.532963),"601, main st",Convenience
941,6190,hawks liquor & tobacco / coralville,johnson,52,coralville,52241,POINT (-91.600764 41.684274),2425 2nd street,Liquor/Tobacco
942,4478,u s gas,polk,77,des moines,50315,POINT (-93.625682 41.557862),3000 sw 9th st,Convenience
943,3654,the beverage shop / belmond,wright,99,belmond,50421,POINT (-93.615247 42.845901),207 e main st,Liquor/Tobacco
944,5872,the snack shack / waterloo,black hawk,7,waterloo,50702,POINT (-92.306998 42.453042),4335 texas st,Other
945,6164,oelwein liquor & vape,fayette,33,oelwein,50662,POINT (-91.902413 42.678786),801 e charles st,Liquor/Tobacco
946,5747,casey's general store #3201 / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.853277 41.228221),701 32nd ave,Convenience
947,4196,fareway stores #987 / davenport,scott,82,davenport,52806,POINT (-90.598191 41.574438),1635 west 53rd st,Supermarket
948,5927,gopuff / ames,story,85,ames,50010,POINT (-93.581305 42.016041),615 s dayton ave,Liquor/Tobacco
